timestamp;user_present;activity;outdoor_temp;humidity;light_level;day_of_week;hour_of_day;price_kWh
2022-01-01 13:45:00;1;idle;19.0;62.7;385.2;5;13;2500
2022-01-01 14:00:00;1;idle;18.8;68.7;337.7;5;14;2500
2022-01-01 14:15:00;1;idle;19.3;69.9;337.7;5;14;2500
2022-01-01 14:30:00;1;idle;12.7;68.6;337.7;5;14;2500
2022-01-01 14:45:00;1;idle;18.6;65.7;337.7;5;14;2500
2022-01-01 15:00:00;1;idle;18.8;42.8;262.9;5;15;2500
2022-01-01 15:15:00;1;idle;18.2;62.4;262.9;5;15;2500
2022-01-01 15:30:00;1;idle;19.0;32.4;262.9;5;15;2500
2022-01-01 15:45:00;1;cooking;17.5;67.0;262.9;5;15;2500
2022-01-01 16:00:00;1;cooking;18.1;35.3;166.8;5;16;2500
2022-01-01 16:15:00;1;idle;10.9;85.6;166.8;5;16;2500
2022-01-01 16:30:00;1;cooking;10.6;84.6;166.8;5;16;2500
2022-01-01 16:45:00;1;cooking;11.2;76.6;166.8;5;16;2500
2022-01-01 17:00:00;1;cooking;10.9;95.4;57.1;5;17;3000
2022-01-01 17:15:00;1;cooking;15.8;71.7;57.1;5;17;3000
2022-01-01 17:30:00;1;cooking;15.6;61.2;57.1;5;17;3000
2022-01-01 17:45:00;1;cooking;16.5;63.2;57.1;5;17;3000
2022-01-01 18:00:00;1;cooking;15.1;50.7;13.1;5;18;3000
2022-01-01 18:15:00;1;cooking;15.1;41.0;69.7;5;18;3000
2022-01-01 18:30:00;1;cooking;9.1;86.9;67.7;5;18;3000
2022-01-01 18:45:00;1;cooking;15.5;68.0;56.7;5;18;3000
2022-01-01 19:00:00;1;cooking;8.6;77.5;68.9;5;19;3000
2022-01-01 19:15:00;1;cooking;8.3;70.2;8.3;5;19;3000
2022-01-01 19:30:00;1;watching_tv;15.1;61.3;32.6;5;19;3000
2022-01-01 19:45:00;1;watching_tv;14.5;64.3;91.2;5;19;3000
2022-01-01 20:00:00;1;watching_tv;12.8;60.0;25.3;5;20;3000
2022-01-01 20:15:00;1;watching_tv;13.8;51.3;13.7;5;20;3000
2022-01-01 20:30:00;1;watching_tv;13.8;35.3;41.8;5;20;3000
2022-01-01 20:45:00;1;watching_tv;12.4;48.6;95.3;5;20;3000
2022-01-01 21:00:00;1;watching_tv;11.8;63.0;57.4;5;21;2500
2022-01-01 21:15:00;1;watching_tv;6.5;100.0;10.3;5;21;2500
2022-01-01 21:30:00;1;watching_tv;6.9;98.7;38.4;5;21;2500
2022-01-01 21:45:00;1;watching_tv;13.0;52.5;72.0;5;21;2500
2022-01-01 22:00:00;1;watching_tv;11.7;52.2;55.2;5;22;1500
2022-01-01 22:15:00;1;sleeping;12.0;47.2;1.7;5;22;1500
2022-01-01 22:30:00;1;sleeping;12.2;43.5;93.2;5;22;1500
2022-01-01 22:45:00;1;sleeping;5.9;76.2;76.7;5;22;1500
2022-01-01 23:00:00;1;sleeping;5.1;85.5;30.8;5;23;1500
2022-01-01 23:15:00;1;sleeping;4.7;100.0;40.4;5;23;1500
2022-01-01 23:30:00;1;sleeping;5.6;70.8;23.7;5;23;1500
2022-01-01 23:45:00;1;sleeping;5.8;91.8;63.9;5;23;1500
2022-01-02 00:00:00;1;sleeping;5.0;70.8;68.9;6;0;1500
2022-01-02 00:15:00;1;sleeping;11.8;38.1;97.4;6;0;1500
2022-01-02 00:30:00;1;sleeping;10.8;63.3;91.5;6;0;1500
2022-01-02 00:45:00;1;sleeping;10.1;72.3;78.2;6;0;1500
2022-01-02 01:00:00;1;sleeping;10.6;72.9;68.6;6;1;1500
2022-01-02 01:15:00;1;sleeping;11.3;61.1;24.0;6;1;1500
2022-01-02 01:30:00;1;sleeping;11.2;54.9;26.9;6;1;1500
2022-01-02 01:45:00;1;sleeping;5.4;71.3;70.1;6;1;1500
2022-01-02 02:00:00;1;sleeping;5.2;97.7;28.2;6;2;1500
2022-01-02 02:15:00;1;sleeping;5.2;100.0;62.0;6;2;1500
2022-01-02 02:30:00;1;sleeping;12.2;58.6;19.5;6;2;1500
2022-01-02 02:45:00;1;sleeping;11.5;57.7;47.3;6;2;1500
2022-01-02 03:00:00;1;sleeping;5.6;77.1;35.8;6;3;1500
2022-01-02 03:15:00;1;sleeping;12.6;40.0;80.4;6;3;1500
2022-01-02 03:30:00;1;sleeping;12.7;65.8;13.2;6;3;1500
2022-01-02 03:45:00;1;sleeping;11.6;52.2;15.8;6;3;1500
2022-01-02 04:00:00;1;sleeping;12.9;54.8;34.7;6;4;1500
2022-01-02 04:15:00;1;sleeping;13.4;67.3;91.3;6;4;1500
2022-01-02 04:30:00;1;sleeping;13.0;68.7;55.2;6;4;1500
2022-01-02 04:45:00;1;sleeping;12.9;36.5;96.3;6;4;1500
2022-01-02 05:00:00;1;sleeping;7.1;76.5;38.8;6;5;1500
2022-01-02 05:15:00;1;sleeping;13.8;42.6;66.7;6;5;1500
2022-01-02 05:30:00;1;sleeping;7.3;72.7;66.1;6;5;1500
2022-01-02 05:45:00;1;sleeping;13.0;48.6;96.2;6;5;1500
2022-01-02 06:00:00;1;sleeping;8.6;100.0;86.1;6;6;2500
2022-01-02 06:15:00;1;sleeping;15.5;56.2;80.6;6;6;2500
2022-01-02 06:30:00;1;sleeping;9.7;71.4;92.3;6;6;2500
2022-01-02 06:45:00;1;cooking;15.0;65.4;41.0;6;6;2500
2022-01-02 07:00:00;1;cooking;15.6;54.3;57.1;6;7;2500
2022-01-02 07:15:00;1;cooking;15.9;56.1;57.1;6;7;2500
2022-01-02 07:30:00;1;cooking;16.2;47.7;57.1;6;7;2500
2022-01-02 07:45:00;1;idle;15.9;34.6;57.1;6;7;2500
2022-01-02 08:00:00;1;idle;17.8;49.5;166.6;6;8;2500
2022-01-02 08:15:00;1;idle;10.1;70.8;166.6;6;8;2500
2022-01-02 08:30:00;1;cooking;17.2;62.9;166.6;6;8;2500
2022-01-02 08:45:00;1;idle;11.5;100.0;166.6;6;8;2500
2022-01-02 09:00:00;1;idle;17.1;58.3;262.6;6;9;2500
2022-01-02 09:15:00;1;idle;18.0;53.7;262.6;6;9;2500
2022-01-02 09:30:00;1;idle;17.7;33.7;262.6;6;9;2500
2022-01-02 09:45:00;1;idle;12.6;90.1;262.6;6;9;2500
2022-01-02 10:00:00;1;idle;19.1;67.1;337.3;6;10;2500
2022-01-02 10:15:00;1;idle;12.7;86.3;337.3;6;10;2500
2022-01-02 10:30:00;1;idle;12.6;100.0;337.3;6;10;2500
2022-01-02 10:45:00;1;idle;18.0;39.8;337.3;6;10;2500
2022-01-02 11:00:00;1;idle;12.5;100.0;384.8;6;11;2500
2022-01-02 11:15:00;1;idle;18.9;46.5;384.8;6;11;2500
2022-01-02 11:30:00;1;idle;19.5;51.1;384.8;6;11;2500
2022-01-02 11:45:00;1;idle;18.6;53.3;384.8;6;11;2500
2022-01-02 12:00:00;1;idle;18.8;58.4;401.0;6;12;2500
2022-01-02 12:15:00;1;idle;19.4;33.0;401.0;6;12;2500
2022-01-02 12:30:00;1;idle;12.7;70.6;401.0;6;12;2500
2022-01-02 12:45:00;1;idle;18.4;49.7;401.0;6;12;2500
2022-01-02 13:00:00;1;idle;19.4;52.6;384.8;6;13;2500
2022-01-02 13:15:00;1;idle;12.3;68.1;384.8;6;13;2500
2022-01-02 13:30:00;1;idle;18.3;45.1;384.8;6;13;2500
2022-01-02 13:45:00;1;idle;13.7;68.4;384.8;6;13;2500
2022-01-02 14:00:00;1;idle;18.8;35.3;337.3;6;14;2500
2022-01-02 14:15:00;1;idle;18.8;71.1;337.3;6;14;2500
2022-01-02 14:30:00;1;idle;12.3;83.0;337.3;6;14;2500
2022-01-02 14:45:00;1;idle;13.1;73.0;337.3;6;14;2500
2022-01-02 15:00:00;1;idle;19.0;37.9;262.6;6;15;2500
2022-01-02 15:15:00;1;cooking;11.9;94.0;262.6;6;15;2500
2022-01-02 15:30:00;1;idle;17.3;72.9;262.6;6;15;2500
2022-01-02 15:45:00;1;cooking;12.0;84.0;262.6;6;15;2500
2022-01-02 16:00:00;1;cooking;17.1;56.8;166.6;6;16;2500
2022-01-02 16:15:00;1;idle;17.4;42.1;166.6;6;16;2500
2022-01-02 16:30:00;1;cooking;16.9;72.0;166.6;6;16;2500
2022-01-02 16:45:00;1;cooking;11.1;96.1;166.6;6;16;2500
2022-01-02 17:00:00;1;cooking;16.2;47.7;57.1;6;17;3000
2022-01-02 17:15:00;1;cooking;17.3;41.0;57.1;6;17;3000
2022-01-02 17:30:00;1;cooking;10.2;96.6;57.1;6;17;3000
2022-01-02 17:45:00;1;cooking;15.9;37.8;57.1;6;17;3000
2022-01-02 18:00:00;1;cooking;8.2;85.7;35.3;6;18;3000
2022-01-02 18:15:00;1;cooking;14.8;42.1;58.3;6;18;3000
2022-01-02 18:30:00;1;watching_tv;15.5;70.5;42.3;6;18;3000
2022-01-02 18:45:00;1;cooking;14.3;66.8;19.4;6;18;3000
2022-01-02 19:00:00;1;cooking;9.2;92.5;3.2;6;19;3000
2022-01-02 19:15:00;1;watching_tv;14.1;37.5;16.1;6;19;3000
2022-01-02 19:30:00;1;watching_tv;9.2;92.4;88.4;6;19;3000
2022-01-02 19:45:00;1;watching_tv;14.2;35.2;16.3;6;19;3000
2022-01-02 20:00:00;1;watching_tv;13.4;66.6;43.5;6;20;3000
2022-01-02 20:15:00;1;watching_tv;12.3;56.8;64.0;6;20;3000
2022-01-02 20:30:00;1;watching_tv;7.0;83.5;20.5;6;20;3000
2022-01-02 20:45:00;1;watching_tv;8.2;98.4;74.9;6;20;3000
2022-01-02 21:00:00;1;watching_tv;7.0;95.4;65.0;6;21;2500
2022-01-02 21:15:00;1;watching_tv;13.0;54.9;13.2;6;21;2500
2022-01-02 21:30:00;1;watching_tv;11.7;57.7;11.9;6;21;2500
2022-01-02 21:45:00;1;sleeping;6.1;96.7;20.8;6;21;2500
2022-01-02 22:00:00;1;sleeping;11.0;63.8;14.7;6;22;1500
2022-01-02 22:15:00;1;sleeping;12.0;71.6;55.1;6;22;1500
2022-01-02 22:30:00;1;sleeping;12.2;61.3;91.1;6;22;1500
2022-01-02 22:45:00;1;sleeping;11.7;46.0;14.0;6;22;1500
2022-01-02 23:00:00;1;sleeping;10.9;45.5;34.3;6;23;1500
2022-01-02 23:15:00;1;sleeping;10.7;36.4;76.7;6;23;1500
2022-01-02 23:30:00;1;sleeping;11.6;44.4;67.7;6;23;1500
2022-01-02 23:45:00;1;sleeping;4.3;94.4;59.8;6;23;1500
2022-01-03 00:00:00;1;sleeping;11.3;54.0;57.3;0;0;1500
2022-01-03 00:15:00;1;sleeping;11.6;47.4;57.0;0;0;1500
2022-01-03 00:30:00;1;idle;11.0;46.5;48.7;0;0;1500
2022-01-03 00:45:00;1;sleeping;5.4;68.5;52.5;0;0;1500
2022-01-03 01:00:00;1;sleeping;11.3;39.0;56.4;0;1;1500
2022-01-03 01:15:00;1;sleeping;5.6;75.2;4.6;0;1;1500
2022-01-03 01:30:00;1;sleeping;11.7;65.0;21.9;0;1;1500
2022-01-03 01:45:00;1;sleeping;5.8;93.0;17.7;0;1;1500
2022-01-03 02:00:00;1;sleeping;11.5;42.7;30.2;0;2;1500
2022-01-03 02:15:00;1;sleeping;4.9;86.2;65.6;0;2;1500
2022-01-03 02:30:00;1;sleeping;12.2;70.6;3.3;0;2;1500
2022-01-03 02:45:00;1;sleeping;4.7;100.0;27.4;0;2;1500
2022-01-03 03:00:00;1;sleeping;12.1;49.8;95.3;0;3;1500
2022-01-03 03:15:00;1;sleeping;12.9;41.8;88.5;0;3;1500
2022-01-03 03:30:00;1;sleeping;12.3;68.7;18.4;0;3;1500
2022-01-03 03:45:00;1;sleeping;12.6;53.2;22.8;0;3;1500
2022-01-03 04:00:00;1;sleeping;7.5;68.1;25.2;0;4;1500
2022-01-03 04:15:00;1;sleeping;12.3;64.6;1.8;0;4;1500
2022-01-03 04:30:00;1;sleeping;6.9;97.9;78.9;0;4;1500
2022-01-03 04:45:00;1;sleeping;12.5;40.1;65.5;0;4;1500
2022-01-03 05:00:00;1;sleeping;14.4;63.1;2.1;0;5;1500
2022-01-03 05:15:00;1;sleeping;13.3;66.3;68.3;0;5;1500
2022-01-03 05:30:00;1;sleeping;13.7;74.2;56.9;0;5;1500
2022-01-03 05:45:00;1;sleeping;13.7;51.0;51.0;0;5;1500
2022-01-03 06:00:00;1;cooking;14.1;38.0;76.7;0;6;2500
2022-01-03 06:15:00;1;sleeping;15.4;67.3;14.7;0;6;2500
2022-01-03 06:30:00;1;cooking;15.5;50.4;33.2;0;6;2500
2022-01-03 06:45:00;1;cooking;14.8;38.0;23.7;0;6;2500
2022-01-03 07:00:00;1;cooking;9.8;74.6;57.0;0;7;2500
2022-01-03 07:15:00;1;cooking;16.5;33.5;57.0;0;7;2500
2022-01-03 07:30:00;1;cooking;15.1;68.5;57.0;0;7;2500
2022-01-03 07:45:00;1;cooking;15.6;39.1;57.0;0;7;2500
2022-01-03 08:00:00;0;away;16.1;57.8;166.4;0;8;2500
2022-01-03 08:15:00;1;cooking;16.9;57.1;166.4;0;8;2500
2022-01-03 08:30:00;0;away;17.8;71.7;166.4;0;8;2500
2022-01-03 08:45:00;0;away;17.5;40.0;166.4;0;8;2500
2022-01-03 09:00:00;0;away;18.4;66.7;262.4;0;9;2500
2022-01-03 09:15:00;0;away;12.1;100.0;262.4;0;9;2500
2022-01-03 09:30:00;0;away;17.8;39.9;262.4;0;9;2500
2022-01-03 09:45:00;0;away;17.0;58.2;262.4;0;9;2500
2022-01-03 10:00:00;0;away;18.5;46.2;337.0;0;10;2500
2022-01-03 10:15:00;0;away;13.1;90.6;337.0;0;10;2500
2022-01-03 10:30:00;0;away;18.7;56.7;337.0;0;10;2500
2022-01-03 10:45:00;0;away;11.7;86.0;337.0;0;10;2500
2022-01-03 11:00:00;0;away;12.0;82.7;384.4;0;11;2500
2022-01-03 11:15:00;0;away;19.2;36.2;384.4;0;11;2500
2022-01-03 11:30:00;0;away;19.2;53.0;384.4;0;11;2500
2022-01-03 11:45:00;0;away;12.2;95.5;384.4;0;11;2500
2022-01-03 12:00:00;0;away;20.0;35.0;400.6;0;12;2500
2022-01-03 12:15:00;0;away;12.1;100.0;400.6;0;12;2500
2022-01-03 12:30:00;0;away;18.5;69.4;400.6;0;12;2500
2022-01-03 12:45:00;0;away;18.8;70.0;400.6;0;12;2500
2022-01-03 13:00:00;0;away;19.1;46.7;384.4;0;13;2500
2022-01-03 13:15:00;0;away;13.2;77.7;384.4;0;13;2500
2022-01-03 13:30:00;0;away;19.8;66.0;384.4;0;13;2500
2022-01-03 13:45:00;0;away;18.3;71.1;384.4;0;13;2500
2022-01-03 14:00:00;0;away;18.3;72.4;337.0;0;14;2500
2022-01-03 14:15:00;0;away;18.6;59.3;337.0;0;14;2500
2022-01-03 14:30:00;0;away;19.2;56.5;337.0;0;14;2500
2022-01-03 14:45:00;0;away;13.1;83.7;337.0;0;14;2500
2022-01-03 15:00:00;0;away;18.3;53.9;262.4;0;15;2500
2022-01-03 15:15:00;0;away;17.5;48.3;262.4;0;15;2500
2022-01-03 15:30:00;0;away;11.0;96.5;262.4;0;15;2500
2022-01-03 15:45:00;0;away;17.1;73.0;262.4;0;15;2500
2022-01-03 16:00:00;0;away;11.6;74.2;166.4;0;16;2500
2022-01-03 16:15:00;0;away;17.5;53.0;166.4;0;16;2500
2022-01-03 16:30:00;0;away;17.7;56.0;166.4;0;16;2500
2022-01-03 16:45:00;0;away;17.1;67.5;166.4;0;16;2500
2022-01-03 17:00:00;0;away;16.3;53.4;57.0;0;17;3000
2022-01-03 17:15:00;0;away;9.9;97.2;57.0;0;17;3000
2022-01-03 17:30:00;1;cooking;16.4;53.5;57.0;0;17;3000
2022-01-03 17:45:00;1;cooking;16.6;46.6;57.0;0;17;3000
2022-01-03 18:00:00;1;cooking;15.3;58.2;48.3;0;18;3000
2022-01-03 18:15:00;1;cooking;14.5;36.9;49.3;0;18;3000
2022-01-03 18:30:00;1;cooking;10.0;88.9;60.6;0;18;3000
2022-01-03 18:45:00;1;cooking;15.6;45.5;59.5;0;18;3000
2022-01-03 19:00:00;1;cooking;15.1;43.1;82.1;0;19;3000
2022-01-03 19:15:00;1;cooking;13.6;35.3;37.7;0;19;3000
2022-01-03 19:30:00;1;watching_tv;13.7;65.7;86.3;0;19;3000
2022-01-03 19:45:00;1;cooking;14.7;65.8;19.4;0;19;3000
2022-01-03 20:00:00;1;watching_tv;7.4;95.7;85.8;0;20;3000
2022-01-03 20:15:00;1;watching_tv;13.8;44.5;41.2;0;20;3000
2022-01-03 20:30:00;1;watching_tv;7.6;76.5;1.7;0;20;3000
2022-01-03 20:45:00;1;watching_tv;7.9;69.8;69.3;0;20;3000
2022-01-03 21:00:00;1;watching_tv;6.1;84.2;11.0;0;21;2500
2022-01-03 21:15:00;1;watching_tv;7.0;100.0;29.7;0;21;2500
2022-01-03 21:30:00;1;watching_tv;12.1;38.2;26.0;0;21;2500
2022-01-03 21:45:00;1;watching_tv;6.7;94.2;87.7;0;21;2500
2022-01-03 22:00:00;1;watching_tv;5.5;90.5;0.7;0;22;1500
2022-01-03 22:15:00;1;watching_tv;11.2;48.7;68.6;0;22;1500
2022-01-03 22:30:00;1;watching_tv;6.4;100.0;81.1;0;22;1500
2022-01-03 22:45:00;1;sleeping;5.5;96.3;42.0;0;22;1500
2022-01-03 23:00:00;1;sleeping;10.9;53.2;28.2;0;23;1500
2022-01-03 23:15:00;1;sleeping;11.2;72.9;7.1;0;23;1500
2022-01-03 23:30:00;1;sleeping;4.3;98.4;40.5;0;23;1500
2022-01-03 23:45:00;1;sleeping;11.2;62.0;66.7;0;23;1500
2022-01-04 00:00:00;1;sleeping;11.0;42.4;83.5;1;0;1500
2022-01-04 00:15:00;1;sleeping;11.8;56.8;56.5;1;0;1500
2022-01-04 00:30:00;1;sleeping;10.2;45.8;40.5;1;0;1500
2022-01-04 00:45:00;1;sleeping;5.8;71.3;89.9;1;0;1500
2022-01-04 01:00:00;1;sleeping;5.6;100.0;32.8;1;1;1500
2022-01-04 01:15:00;1;sleeping;4.4;75.3;21.1;1;1;1500
2022-01-04 01:30:00;1;sleeping;10.8;57.2;25.3;1;1;1500
2022-01-04 01:45:00;1;sleeping;4.4;74.5;23.4;1;1;1500
2022-01-04 02:00:00;1;sleeping;10.7;57.6;57.1;1;2;1500
2022-01-04 02:15:00;1;sleeping;11.8;38.7;52.6;1;2;1500
2022-01-04 02:30:00;1;sleeping;11.7;36.6;43.1;1;2;1500
2022-01-04 02:45:00;1;sleeping;11.2;57.3;46.1;1;2;1500
2022-01-04 03:00:00;1;sleeping;5.2;100.0;21.5;1;3;1500
2022-01-04 03:15:00;1;sleeping;11.8;72.3;67.9;1;3;1500
2022-01-04 03:30:00;1;sleeping;12.1;45.0;64.7;1;3;1500
2022-01-04 03:45:00;1;sleeping;11.1;42.2;42.4;1;3;1500
2022-01-04 04:00:00;1;sleeping;12.4;46.7;31.5;1;4;1500
2022-01-04 04:15:00;1;sleeping;12.8;64.4;27.5;1;4;1500
2022-01-04 04:30:00;1;sleeping;13.5;55.1;62.7;1;4;1500
2022-01-04 04:45:00;1;sleeping;7.7;85.2;17.5;1;4;1500
2022-01-04 05:00:00;1;sleeping;13.8;57.5;86.3;1;5;1500
2022-01-04 05:15:00;1;sleeping;8.6;95.5;82.1;1;5;1500
2022-01-04 05:30:00;1;sleeping;14.8;68.2;17.6;1;5;1500
2022-01-04 05:45:00;1;sleeping;13.0;54.8;47.3;1;5;1500
2022-01-04 06:00:00;1;sleeping;14.8;58.3;79.3;1;6;2500
2022-01-04 06:15:00;1;sleeping;13.9;60.5;23.1;1;6;2500
2022-01-04 06:30:00;1;cooking;13.8;63.0;91.5;1;6;2500
2022-01-04 06:45:00;1;cooking;14.3;68.8;1.3;1;6;2500
2022-01-04 07:00:00;1;cooking;10.6;79.9;57.0;1;7;2500
2022-01-04 07:15:00;1;cooking;15.1;44.2;57.0;1;7;2500
2022-01-04 07:30:00;0;away;16.8;54.3;57.0;1;7;2500
2022-01-04 07:45:00;0;away;15.8;34.3;57.0;1;7;2500
2022-01-04 08:00:00;0;away;17.6;65.7;166.3;1;8;2500
2022-01-04 08:15:00;1;cooking;16.6;39.8;166.3;1;8;2500
2022-01-04 08:30:00;0;away;17.7;46.9;166.3;1;8;2500
2022-01-04 08:45:00;0;away;17.2;60.2;166.3;1;8;2500
2022-01-04 09:00:00;0;away;16.9;44.0;262.2;1;9;2500
2022-01-04 09:15:00;0;away;18.4;70.5;262.2;1;9;2500
2022-01-04 09:30:00;0;away;11.9;69.0;262.2;1;9;2500
2022-01-04 09:45:00;0;away;18.4;60.6;262.2;1;9;2500
2022-01-04 10:00:00;0;away;19.2;57.6;336.8;1;10;2500
2022-01-04 10:15:00;0;away;19.2;65.1;336.8;1;10;2500
2022-01-04 10:30:00;0;away;17.4;54.9;336.8;1;10;2500
2022-01-04 10:45:00;0;away;13.3;72.9;336.8;1;10;2500
2022-01-04 11:00:00;0;away;18.3;61.1;384.1;1;11;2500
2022-01-04 11:15:00;0;away;18.6;58.4;384.1;1;11;2500
2022-01-04 11:30:00;0;away;19.7;50.6;384.1;1;11;2500
2022-01-04 11:45:00;0;away;18.1;70.0;384.1;1;11;2500
2022-01-04 12:00:00;0;away;13.8;78.3;400.3;1;12;2500
2022-01-04 12:15:00;0;away;18.6;70.3;400.3;1;12;2500
2022-01-04 12:30:00;0;away;12.2;70.5;400.3;1;12;2500
2022-01-04 12:45:00;0;away;18.6;35.8;400.3;1;12;2500
2022-01-04 13:00:00;0;away;19.8;61.3;384.1;1;13;2500
2022-01-04 13:15:00;0;away;18.4;60.1;384.1;1;13;2500
2022-01-04 13:30:00;0;away;18.2;63.6;384.1;1;13;2500
2022-01-04 13:45:00;0;away;13.1;98.4;384.1;1;13;2500
2022-01-04 14:00:00;0;away;11.8;89.1;336.8;1;14;2500
2022-01-04 14:15:00;0;away;12.2;100.0;336.8;1;14;2500
2022-01-04 14:30:00;0;away;18.9;67.0;336.8;1;14;2500
2022-01-04 14:45:00;0;away;19.0;49.2;336.8;1;14;2500
2022-01-04 15:00:00;0;away;12.6;100.0;262.2;1;15;2500
2022-01-04 15:15:00;0;away;18.7;57.2;262.2;1;15;2500
2022-01-04 15:30:00;0;away;12.0;92.0;262.2;1;15;2500
2022-01-04 15:45:00;0;away;17.4;48.0;262.2;1;15;2500
2022-01-04 16:00:00;0;away;18.1;41.0;166.3;1;16;2500
2022-01-04 16:15:00;0;away;10.3;74.7;166.3;1;16;2500
2022-01-04 16:30:00;0;away;16.2;36.9;166.3;1;16;2500
2022-01-04 16:45:00;1;cooking;16.7;42.9;166.3;1;16;2500
2022-01-04 17:00:00;0;away;9.7;100.0;57.0;1;17;3000
2022-01-04 17:15:00;1;cooking;15.4;38.5;57.0;1;17;3000
2022-01-04 17:30:00;1;cooking;15.5;50.6;57.0;1;17;3000
2022-01-04 17:45:00;1;cooking;16.4;45.9;57.0;1;17;3000
2022-01-04 18:00:00;1;cooking;15.3;56.7;67.7;1;18;3000
2022-01-04 18:15:00;1;cooking;16.0;57.2;15.8;1;18;3000
2022-01-04 18:30:00;1;cooking;15.2;71.8;4.9;1;18;3000
2022-01-04 18:45:00;1;cooking;14.8;54.8;69.3;1;18;3000
2022-01-04 19:00:00;1;cooking;14.1;54.8;82.6;1;19;3000
2022-01-04 19:15:00;1;watching_tv;14.9;40.4;63.2;1;19;3000
