timestamp;user_present;activity;outdoor_temp;humidity;light_level;day_of_week;hour_of_day;price_kWh
2022-01-01 09:00:00;1;idle;17.3;50.3;262.9;5;9;2500
2022-01-01 09:15:00;1;idle;17.6;71.3;262.9;5;9;2500
2022-01-01 09:30:00;1;idle;17.6;51.9;262.9;5;9;2500
2022-01-01 09:45:00;1;idle;18.0;42.9;262.9;5;9;2500
2022-01-01 10:00:00;1;idle;18.4;53.6;337.7;5;10;2500
2022-01-01 10:15:00;1;idle;12.5;75.6;337.7;5;10;2500
2022-01-01 10:30:00;1;idle;18.4;35.7;337.7;5;10;2500
2022-01-01 10:45:00;1;idle;17.7;44.6;337.7;5;10;2500
2022-01-01 11:00:00;1;idle;19.7;46.7;385.2;5;11;2500
2022-01-01 11:15:00;1;idle;18.0;61.1;385.2;5;11;2500
2022-01-01 11:30:00;1;idle;18.2;57.1;385.2;5;11;2500
2022-01-01 11:45:00;1;idle;12.9;86.7;385.2;5;11;2500
2022-01-01 12:00:00;1;idle;18.6;37.2;401.5;5;12;2500
2022-01-01 12:15:00;1;idle;20.0;57.0;401.5;5;12;2500
2022-01-01 12:30:00;1;idle;18.3;59.8;401.5;5;12;2500
2022-01-01 12:45:00;1;idle;12.1;70.3;401.5;5;12;2500
2022-01-01 13:00:00;1;idle;12.0;74.0;385.2;5;13;2500
2022-01-01 13:15:00;1;idle;19.5;64.3;385.2;5;13;2500
2022-01-01 13:30:00;1;idle;18.7;58.3;385.2;5;13;2500
2022-01-01 13:45:00;1;idle;18.3;45.9;385.2;5;13;2500
2022-01-01 14:00:00;1;idle;19.4;62.4;337.7;5;14;2500
2022-01-01 14:15:00;1;idle;18.2;69.0;337.7;5;14;2500
2022-01-01 14:30:00;1;idle;11.6;77.6;337.7;5;14;2500
2022-01-01 14:45:00;1;idle;18.0;67.0;337.7;5;14;2500
2022-01-01 15:00:00;1;idle;17.2;51.1;262.9;5;15;2500
2022-01-01 15:15:00;1;idle;18.7;66.2;262.9;5;15;2500
2022-01-01 15:30:00;1;idle;11.6;75.9;262.9;5;15;2500
2022-01-01 15:45:00;1;idle;18.8;63.1;262.9;5;15;2500
2022-01-01 16:00:00;1;idle;18.1;72.3;166.8;5;16;2500
2022-01-01 16:15:00;1;cooking;17.1;42.7;166.8;5;16;2500
2022-01-01 16:30:00;1;cooking;16.6;62.6;166.8;5;16;2500
2022-01-01 16:45:00;1;cooking;11.7;99.1;166.8;5;16;2500
2022-01-01 17:00:00;1;cooking;15.5;44.3;57.1;5;17;3000
2022-01-01 17:15:00;1;cooking;15.3;50.0;57.1;5;17;3000
2022-01-01 17:30:00;1;cooking;16.2;66.2;57.1;5;17;3000
2022-01-01 17:45:00;1;cooking;17.1;48.3;57.1;5;17;3000
2022-01-01 18:00:00;1;cooking;10.2;91.7;28.9;5;18;3000
2022-01-01 18:15:00;1;cooking;16.0;45.4;94.4;5;18;3000
2022-01-01 18:30:00;1;cooking;9.6;89.0;79.8;5;18;3000
2022-01-01 18:45:00;1;cooking;10.0;100.0;88.8;5;18;3000
2022-01-01 19:00:00;1;watching_tv;14.6;65.2;43.6;5;19;3000
2022-01-01 19:15:00;1;watching_tv;13.6;74.2;39.8;5;19;3000
2022-01-01 19:30:00;1;watching_tv;13.6;35.6;62.9;5;19;3000
2022-01-01 19:45:00;1;watching_tv;13.3;50.9;54.3;5;19;3000
2022-01-01 20:00:00;1;watching_tv;12.3;61.0;12.7;5;20;3000
2022-01-01 20:15:00;1;watching_tv;12.3;48.5;0.6;5;20;3000
2022-01-01 20:30:00;1;watching_tv;13.1;52.4;25.3;5;20;3000
2022-01-01 20:45:00;1;watching_tv;7.8;72.8;63.5;5;20;3000
2022-01-01 21:00:00;1;watching_tv;12.2;56.7;4.2;5;21;2500
2022-01-01 21:15:00;1;watching_tv;5.5;88.9;36.8;5;21;2500
2022-01-01 21:30:00;1;watching_tv;7.1;83.4;43.4;5;21;2500
2022-01-01 21:45:00;1;sleeping;12.5;37.6;41.2;5;21;2500
2022-01-01 22:00:00;1;watching_tv;12.1;49.0;97.0;5;22;1500
2022-01-01 22:15:00;1;watching_tv;11.3;50.7;47.3;5;22;1500
2022-01-01 22:30:00;1;sleeping;10.8;50.6;91.5;5;22;1500
2022-01-01 22:45:00;1;sleeping;11.0;54.1;25.8;5;22;1500
2022-01-01 23:00:00;1;sleeping;11.6;49.7;76.3;5;23;1500
2022-01-01 23:15:00;1;sleeping;10.6;58.4;94.7;5;23;1500
2022-01-01 23:30:00;1;sleeping;5.2;100.0;39.0;5;23;1500
2022-01-01 23:45:00;1;sleeping;11.1;74.4;35.2;5;23;1500
2022-01-02 00:00:00;1;sleeping;11.4;64.3;34.3;6;0;1500
2022-01-02 00:15:00;1;sleeping;11.1;66.9;58.3;6;0;1500
2022-01-02 00:30:00;1;sleeping;10.2;58.4;36.9;6;0;1500
2022-01-02 00:45:00;1;sleeping;11.5;56.8;7.7;6;0;1500
2022-01-02 01:00:00;1;sleeping;11.4;45.8;72.8;6;1;1500
2022-01-02 01:15:00;1;sleeping;5.4;77.6;32.8;6;1;1500
2022-01-02 01:30:00;1;sleeping;11.6;66.2;44.1;6;1;1500
2022-01-02 01:45:00;1;sleeping;5.5;80.4;20.5;6;1;1500
2022-01-02 02:00:00;1;sleeping;6.2;70.3;76.2;6;2;1500
2022-01-02 02:15:00;1;sleeping;10.9;68.0;76.5;6;2;1500
2022-01-02 02:30:00;1;sleeping;5.1;96.0;6.6;6;2;1500
2022-01-02 02:45:00;1;sleeping;11.5;54.7;30.3;6;2;1500
2022-01-02 03:00:00;1;sleeping;11.6;51.9;87.3;6;3;1500
2022-01-02 03:15:00;1;sleeping;11.5;41.0;76.5;6;3;1500
2022-01-02 03:30:00;1;sleeping;11.9;42.3;7.3;6;3;1500
2022-01-02 03:45:00;1;sleeping;11.6;58.6;5.1;6;3;1500
2022-01-02 04:00:00;1;sleeping;6.3;82.9;88.8;6;4;1500
2022-01-02 04:15:00;1;sleeping;12.8;57.0;47.4;6;4;1500
2022-01-02 04:30:00;1;sleeping;12.2;44.7;30.0;6;4;1500
2022-01-02 04:45:00;1;sleeping;13.0;43.9;95.2;6;4;1500
2022-01-02 05:00:00;1;sleeping;13.0;50.0;20.1;6;5;1500
2022-01-02 05:15:00;1;sleeping;14.5;41.9;9.8;6;5;1500
2022-01-02 05:30:00;1;sleeping;14.0;55.9;10.3;6;5;1500
2022-01-02 05:45:00;1;cooking;6.9;100.0;7.3;6;5;1500
2022-01-02 06:00:00;1;sleeping;14.1;47.3;26.5;6;6;2500
2022-01-02 06:15:00;1;sleeping;14.5;43.1;75.5;6;6;2500
2022-01-02 06:30:00;1;cooking;15.4;61.1;67.5;6;6;2500
2022-01-02 06:45:00;1;cooking;14.7;63.0;55.6;6;6;2500
2022-01-02 07:00:00;1;cooking;15.2;66.0;57.1;6;7;2500
2022-01-02 07:15:00;1;cooking;15.9;38.8;57.1;6;7;2500
2022-01-02 07:30:00;1;idle;9.2;100.0;57.1;6;7;2500
2022-01-02 07:45:00;1;idle;15.0;49.0;57.1;6;7;2500
2022-01-02 08:00:00;1;cooking;10.0;96.2;166.6;6;8;2500
2022-01-02 08:15:00;1;idle;9.9;100.0;166.6;6;8;2500
2022-01-02 08:30:00;1;cooking;11.6;83.0;166.6;6;8;2500
2022-01-02 08:45:00;1;idle;17.4;50.5;166.6;6;8;2500
2022-01-02 09:00:00;1;idle;17.1;41.1;262.6;6;9;2500
2022-01-02 09:15:00;1;idle;17.1;63.3;262.6;6;9;2500
2022-01-02 09:30:00;1;idle;18.1;58.5;262.6;6;9;2500
2022-01-02 09:45:00;1;idle;16.9;59.1;262.6;6;9;2500
2022-01-02 10:00:00;1;idle;12.9;85.4;337.3;6;10;2500
2022-01-02 10:15:00;1;idle;13.3;86.7;337.3;6;10;2500
2022-01-02 10:30:00;1;idle;17.6;53.6;337.3;6;10;2500
2022-01-02 10:45:00;1;idle;17.7;55.2;337.3;6;10;2500
2022-01-02 11:00:00;1;idle;19.5;45.7;384.8;6;11;2500
2022-01-02 11:15:00;1;idle;18.6;54.1;384.8;6;11;2500
2022-01-02 11:30:00;1;idle;19.2;48.5;384.8;6;11;2500
2022-01-02 11:45:00;1;idle;13.7;94.5;384.8;6;11;2500
2022-01-02 12:00:00;1;idle;13.0;89.0;401.0;6;12;2500
2022-01-02 12:15:00;1;idle;19.5;62.7;401.0;6;12;2500
2022-01-02 12:30:00;1;idle;13.7;79.5;401.0;6;12;2500
2022-01-02 12:45:00;1;idle;19.7;47.4;401.0;6;12;2500
2022-01-02 13:00:00;1;idle;13.2;97.7;384.8;6;13;2500
2022-01-02 13:15:00;1;idle;13.9;74.2;384.8;6;13;2500
2022-01-02 13:30:00;1;idle;12.2;81.3;384.8;6;13;2500
2022-01-02 13:45:00;1;idle;12.1;92.5;384.8;6;13;2500
2022-01-02 14:00:00;1;idle;18.4;34.9;337.3;6;14;2500
2022-01-02 14:15:00;1;idle;18.3;33.2;337.3;6;14;2500
2022-01-02 14:30:00;1;idle;18.1;40.6;337.3;6;14;2500
2022-01-02 14:45:00;1;idle;19.5;37.4;337.3;6;14;2500
2022-01-02 15:00:00;1;idle;17.3;60.6;262.6;6;15;2500
2022-01-02 15:15:00;1;idle;11.1;67.7;262.6;6;15;2500
2022-01-02 15:30:00;1;idle;17.4;64.2;262.6;6;15;2500
2022-01-02 15:45:00;1;cooking;12.7;100.0;262.6;6;15;2500
2022-01-02 16:00:00;1;idle;16.4;66.5;166.6;6;16;2500
2022-01-02 16:15:00;1;idle;17.3;51.2;166.6;6;16;2500
2022-01-02 16:30:00;1;cooking;11.2;67.0;166.6;6;16;2500
2022-01-02 16:45:00;1;cooking;16.7;44.1;166.6;6;16;2500
2022-01-02 17:00:00;1;cooking;15.4;43.9;57.1;6;17;3000
2022-01-02 17:15:00;1;cooking;16.3;58.8;57.1;6;17;3000
2022-01-02 17:30:00;1;cooking;10.2;95.3;57.1;6;17;3000
2022-01-02 17:45:00;1;cooking;16.6;37.1;57.1;6;17;3000
2022-01-02 18:00:00;1;cooking;14.6;36.8;41.6;6;18;3000
2022-01-02 18:15:00;1;cooking;15.2;63.4;33.6;6;18;3000
2022-01-02 18:30:00;1;cooking;15.3;52.3;38.8;6;18;3000
2022-01-02 18:45:00;1;cooking;15.8;56.5;40.4;6;18;3000
2022-01-02 19:00:00;1;watching_tv;8.1;97.5;31.9;6;19;3000
2022-01-02 19:15:00;1;watching_tv;14.8;44.8;58.5;6;19;3000
2022-01-02 19:30:00;1;watching_tv;8.3;91.9;35.4;6;19;3000
2022-01-02 19:45:00;1;watching_tv;14.4;36.6;5.0;6;19;3000
2022-01-02 20:00:00;1;watching_tv;13.6;60.2;21.7;6;20;3000
2022-01-02 20:15:00;1;watching_tv;13.2;52.9;89.9;6;20;3000
2022-01-02 20:30:00;1;watching_tv;13.7;42.9;2.8;6;20;3000
2022-01-02 20:45:00;1;watching_tv;7.0;100.0;13.7;6;20;3000
2022-01-02 21:00:00;1;watching_tv;12.1;53.6;1.2;6;21;2500
2022-01-02 21:15:00;1;watching_tv;12.4;46.4;45.4;6;21;2500
2022-01-02 21:30:00;1;watching_tv;11.8;55.9;88.3;6;21;2500
2022-01-02 21:45:00;1;sleeping;12.0;60.2;68.4;6;21;2500
2022-01-02 22:00:00;1;sleeping;12.3;42.7;49.3;6;22;1500
2022-01-02 22:15:00;1;watching_tv;6.2;72.9;44.5;6;22;1500
2022-01-02 22:30:00;1;sleeping;12.5;73.8;16.4;6;22;1500
2022-01-02 22:45:00;1;sleeping;11.0;50.7;76.5;6;22;1500
2022-01-02 23:00:00;1;sleeping;11.9;49.6;43.4;6;23;1500
2022-01-02 23:15:00;1;sleeping;5.7;75.4;46.7;6;23;1500
2022-01-02 23:30:00;1;sleeping;10.4;56.2;71.9;6;23;1500
2022-01-02 23:45:00;1;sleeping;11.4;67.7;42.9;6;23;1500
2022-01-03 00:00:00;1;idle;11.9;47.8;24.6;0;0;1500
2022-01-03 00:15:00;1;idle;4.9;83.9;89.7;0;0;1500
2022-01-03 00:30:00;1;sleeping;10.3;67.0;23.6;0;0;1500
2022-01-03 00:45:00;1;sleeping;10.7;54.4;17.6;0;0;1500
2022-01-03 01:00:00;1;sleeping;10.8;73.6;84.4;0;1;1500
2022-01-03 01:15:00;1;sleeping;4.6;81.2;24.5;0;1;1500
2022-01-03 01:30:00;1;sleeping;12.0;38.0;50.9;0;1;1500
2022-01-03 01:45:00;1;sleeping;5.3;91.1;60.2;0;1;1500
2022-01-03 02:00:00;1;sleeping;10.9;53.8;94.4;0;2;1500
2022-01-03 02:15:00;1;sleeping;12.4;62.7;90.2;0;2;1500
2022-01-03 02:30:00;1;sleeping;12.1;48.2;21.7;0;2;1500
2022-01-03 02:45:00;1;sleeping;11.8;64.4;69.0;0;2;1500
2022-01-03 03:00:00;1;sleeping;12.1;71.8;68.0;0;3;1500
2022-01-03 03:15:00;1;sleeping;12.6;65.3;99.8;0;3;1500
2022-01-03 03:30:00;1;sleeping;12.9;57.5;29.8;0;3;1500
2022-01-03 03:45:00;1;sleeping;6.7;70.2;78.2;0;3;1500
2022-01-03 04:00:00;1;sleeping;13.2;62.8;52.9;0;4;1500
2022-01-03 04:15:00;1;sleeping;6.5;100.0;37.4;0;4;1500
2022-01-03 04:30:00;1;sleeping;7.8;86.2;67.9;0;4;1500
2022-01-03 04:45:00;1;sleeping;13.0;44.5;54.3;0;4;1500
2022-01-03 05:00:00;1;sleeping;14.2;59.2;57.2;0;5;1500
2022-01-03 05:15:00;1;sleeping;14.0;40.5;40.1;0;5;1500
2022-01-03 05:30:00;1;sleeping;13.9;38.0;99.1;0;5;1500
2022-01-03 05:45:00;1;sleeping;13.7;68.5;54.9;0;5;1500
2022-01-03 06:00:00;1;sleeping;15.7;68.8;36.5;0;6;2500
2022-01-03 06:15:00;1;sleeping;8.4;98.0;72.0;0;6;2500
2022-01-03 06:30:00;1;sleeping;9.8;75.3;55.5;0;6;2500
2022-01-03 06:45:00;1;cooking;15.6;64.7;48.2;0;6;2500
2022-01-03 07:00:00;1;cooking;16.1;53.6;57.0;0;7;2500
2022-01-03 07:15:00;1;cooking;15.4;40.6;57.0;0;7;2500
2022-01-03 07:30:00;1;cooking;15.5;64.5;57.0;0;7;2500
2022-01-03 07:45:00;1;cooking;16.0;44.2;57.0;0;7;2500
2022-01-03 08:00:00;1;cooking;16.3;47.9;166.4;0;8;2500
2022-01-03 08:15:00;1;cooking;10.4;100.0;166.4;0;8;2500
2022-01-03 08:30:00;1;cooking;16.7;58.9;166.4;0;8;2500
2022-01-03 08:45:00;0;away;11.5;65.7;166.4;0;8;2500
2022-01-03 09:00:00;0;away;17.4;57.7;262.4;0;9;2500
2022-01-03 09:15:00;0;away;18.4;41.4;262.4;0;9;2500
2022-01-03 09:30:00;0;away;18.6;67.6;262.4;0;9;2500
2022-01-03 09:45:00;0;away;17.8;34.7;262.4;0;9;2500
2022-01-03 10:00:00;0;away;12.0;78.6;337.0;0;10;2500
2022-01-03 10:15:00;0;away;18.6;67.0;337.0;0;10;2500
2022-01-03 10:30:00;0;away;19.1;46.3;337.0;0;10;2500
2022-01-03 10:45:00;0;away;18.3;61.3;337.0;0;10;2500
2022-01-03 11:00:00;0;away;18.6;40.9;384.4;0;11;2500
2022-01-03 11:15:00;0;away;18.3;46.9;384.4;0;11;2500
2022-01-03 11:30:00;0;away;13.0;100.0;384.4;0;11;2500
2022-01-03 11:45:00;0;away;18.0;60.9;384.4;0;11;2500
2022-01-03 12:00:00;0;away;19.7;47.1;400.6;0;12;2500
2022-01-03 12:15:00;0;away;13.9;100.0;400.6;0;12;2500
2022-01-03 12:30:00;0;away;19.6;54.4;400.6;0;12;2500
2022-01-03 12:45:00;0;away;18.5;60.9;400.6;0;12;2500
2022-01-03 13:00:00;0;away;18.3;64.2;384.4;0;13;2500
2022-01-03 13:15:00;0;away;18.8;60.7;384.4;0;13;2500
2022-01-03 13:30:00;0;away;19.2;48.2;384.4;0;13;2500
2022-01-03 13:45:00;0;away;18.1;58.9;384.4;0;13;2500
2022-01-03 14:00:00;0;away;18.8;67.3;337.0;0;14;2500
2022-01-03 14:15:00;0;away;13.0;71.5;337.0;0;14;2500
2022-01-03 14:30:00;0;away;18.6;66.6;337.0;0;14;2500
2022-01-03 14:45:00;0;away;18.7;57.7;337.0;0;14;2500
2022-01-03 15:00:00;0;away;11.5;73.5;262.4;0;15;2500
2022-01-03 15:15:00;0;away;18.4;41.4;262.4;0;15;2500
2022-01-03 15:30:00;0;away;17.9;63.4;262.4;0;15;2500
2022-01-03 15:45:00;0;away;18.6;71.5;262.4;0;15;2500
2022-01-03 16:00:00;0;away;11.0;70.1;166.4;0;16;2500
2022-01-03 16:15:00;0;away;17.5;38.8;166.4;0;16;2500
2022-01-03 16:30:00;0;away;17.0;35.3;166.4;0;16;2500
2022-01-03 16:45:00;0;away;16.3;73.0;166.4;0;16;2500
2022-01-03 17:00:00;1;cooking;16.4;69.2;57.0;0;17;3000
2022-01-03 17:15:00;1;cooking;9.6;70.2;57.0;0;17;3000
2022-01-03 17:30:00;1;cooking;15.5;67.7;57.0;0;17;3000
2022-01-03 17:45:00;0;away;16.4;67.6;57.0;0;17;3000
2022-01-03 18:00:00;1;cooking;15.9;56.0;58.8;0;18;3000
2022-01-03 18:15:00;1;cooking;15.9;52.5;92.0;0;18;3000
2022-01-03 18:30:00;1;cooking;14.5;58.0;93.9;0;18;3000
2022-01-03 18:45:00;1;cooking;15.1;62.6;4.4;0;18;3000
2022-01-03 19:00:00;1;cooking;13.6;71.6;34.4;0;19;3000
2022-01-03 19:15:00;1;cooking;13.3;49.1;41.4;0;19;3000
2022-01-03 19:30:00;1;watching_tv;7.5;69.8;95.8;0;19;3000
2022-01-03 19:45:00;1;watching_tv;13.5;55.5;78.2;0;19;3000
2022-01-03 20:00:00;1;watching_tv;7.8;100.0;57.4;0;20;3000
2022-01-03 20:15:00;1;watching_tv;14.2;67.1;20.3;0;20;3000
2022-01-03 20:30:00;1;watching_tv;12.3;55.2;64.9;0;20;3000
2022-01-03 20:45:00;1;watching_tv;13.3;63.2;22.4;0;20;3000
2022-01-03 21:00:00;1;watching_tv;12.2;38.4;15.7;0;21;2500
2022-01-03 21:15:00;1;watching_tv;11.4;67.2;93.7;0;21;2500
2022-01-03 21:30:00;1;watching_tv;12.9;52.4;53.9;0;21;2500
2022-01-03 21:45:00;1;watching_tv;12.5;41.3;50.5;0;21;2500
2022-01-03 22:00:00;1;watching_tv;12.6;72.0;6.4;0;22;1500
2022-01-03 22:15:00;1;watching_tv;11.4;44.3;94.4;0;22;1500
2022-01-03 22:30:00;1;watching_tv;10.9;61.5;56.1;0;22;1500
2022-01-03 22:45:00;1;sleeping;11.7;57.1;95.7;0;22;1500
2022-01-03 23:00:00;1;sleeping;5.0;100.0;81.2;0;23;1500
2022-01-03 23:15:00;1;sleeping;4.5;84.6;4.3;0;23;1500
2022-01-03 23:30:00;1;sleeping;11.2;59.2;21.3;0;23;1500
2022-01-03 23:45:00;1;sleeping;10.6;38.4;15.3;0;23;1500
2022-01-04 00:00:00;1;idle;12.0;49.6;38.5;1;0;1500
2022-01-04 00:15:00;1;sleeping;5.6;87.9;91.9;1;0;1500
2022-01-04 00:30:00;1;sleeping;4.8;100.0;21.2;1;0;1500
2022-01-04 00:45:00;1;sleeping;10.3;46.4;26.2;1;0;1500
2022-01-04 01:00:00;1;sleeping;5.6;100.0;34.0;1;1;1500
2022-01-04 01:15:00;1;sleeping;10.9;47.3;25.6;1;1;1500
2022-01-04 01:30:00;1;sleeping;11.0;48.9;29.1;1;1;1500
2022-01-04 01:45:00;1;sleeping;10.7;43.6;39.6;1;1;1500
2022-01-04 02:00:00;1;sleeping;6.3;100.0;20.7;1;2;1500
2022-01-04 02:15:00;1;sleeping;12.1;36.0;60.3;1;2;1500
2022-01-04 02:30:00;1;sleeping;11.4;42.5;66.4;1;2;1500
2022-01-04 02:45:00;1;sleeping;12.2;63.2;19.9;1;2;1500
2022-01-04 03:00:00;1;sleeping;11.5;57.8;23.6;1;3;1500
2022-01-04 03:15:00;1;sleeping;11.1;45.7;92.9;1;3;1500
2022-01-04 03:30:00;1;sleeping;5.6;87.2;28.2;1;3;1500
2022-01-04 03:45:00;1;sleeping;12.1;58.7;12.3;1;3;1500
2022-01-04 04:00:00;1;sleeping;13.0;49.7;77.3;1;4;1500
2022-01-04 04:15:00;1;sleeping;12.7;45.3;27.9;1;4;1500
2022-01-04 04:30:00;1;sleeping;13.0;45.2;23.3;1;4;1500
2022-01-04 04:45:00;1;sleeping;13.6;69.9;30.3;1;4;1500
2022-01-04 05:00:00;1;sleeping;14.6;44.3;69.9;1;5;1500
2022-01-04 05:15:00;1;sleeping;7.4;77.8;72.0;1;5;1500
2022-01-04 05:30:00;1;sleeping;14.3;71.6;76.2;1;5;1500
2022-01-04 05:45:00;1;sleeping;14.3;46.5;14.6;1;5;1500
2022-01-04 06:00:00;1;cooking;14.6;73.2;42.0;1;6;2500
2022-01-04 06:15:00;1;sleeping;8.6;76.5;41.3;1;6;2500
2022-01-04 06:30:00;1;cooking;14.9;37.0;20.0;1;6;2500
2022-01-04 06:45:00;1;cooking;15.1;37.8;63.1;1;6;2500
2022-01-04 07:00:00;1;cooking;15.5;45.9;57.0;1;7;2500
2022-01-04 07:15:00;0;away;16.8;70.3;57.0;1;7;2500
2022-01-04 07:30:00;1;cooking;16.4;49.5;57.0;1;7;2500
2022-01-04 07:45:00;0;away;9.5;100.0;57.0;1;7;2500
2022-01-04 08:00:00;1;cooking;10.9;78.5;166.3;1;8;2500
2022-01-04 08:15:00;1;cooking;11.5;100.0;166.3;1;8;2500
2022-01-04 08:30:00;0;away;17.4;64.1;166.3;1;8;2500
2022-01-04 08:45:00;0;away;16.0;61.6;166.3;1;8;2500
2022-01-04 09:00:00;0;away;11.4;82.6;262.2;1;9;2500
2022-01-04 09:15:00;0;away;18.2;37.1;262.2;1;9;2500
2022-01-04 09:30:00;0;away;17.1;68.1;262.2;1;9;2500
2022-01-04 09:45:00;0;away;16.9;44.1;262.2;1;9;2500
2022-01-04 10:00:00;0;away;18.2;62.3;336.8;1;10;2500
2022-01-04 10:15:00;0;away;17.6;34.3;336.8;1;10;2500
2022-01-04 10:30:00;0;away;19.0;69.9;336.8;1;10;2500
2022-01-04 10:45:00;0;away;17.7;35.3;336.8;1;10;2500
2022-01-04 11:00:00;0;away;12.7;67.8;384.1;1;11;2500
2022-01-04 11:15:00;0;away;19.5;33.4;384.1;1;11;2500
2022-01-04 11:30:00;0;away;19.8;50.1;384.1;1;11;2500
2022-01-04 11:45:00;0;away;19.5;67.7;384.1;1;11;2500
2022-01-04 12:00:00;0;away;13.9;87.4;400.3;1;12;2500
2022-01-04 12:15:00;0;away;18.8;72.0;400.3;1;12;2500
2022-01-04 12:30:00;0;away;19.1;36.9;400.3;1;12;2500
2022-01-04 12:45:00;0;away;18.3;58.4;400.3;1;12;2500
2022-01-04 13:00:00;0;away;13.6;69.9;384.1;1;13;2500
2022-01-04 13:15:00;0;away;18.7;33.0;384.1;1;13;2500
2022-01-04 13:30:00;0;away;18.0;42.3;384.1;1;13;2500
2022-01-04 13:45:00;0;away;18.3;37.4;384.1;1;13;2500
2022-01-04 14:00:00;0;away;18.9;62.0;336.8;1;14;2500
2022-01-04 14:15:00;0;away;18.0;63.5;336.8;1;14;2500
2022-01-04 14:30:00;0;away;17.6;40.9;336.8;1;14;2500
2022-01-04 14:45:00;0;away;18.4;69.2;336.8;1;14;2500
2022-01-04 15:00:00;0;away;11.3;71.2;262.2;1;15;2500
2022-01-04 15:15:00;0;away;17.1;60.9;262.2;1;15;2500
2022-01-04 15:30:00;0;away;18.3;64.7;262.2;1;15;2500
2022-01-04 15:45:00;0;away;17.2;64.1;262.2;1;15;2500
2022-01-04 16:00:00;0;away;11.7;76.2;166.3;1;16;2500
2022-01-04 16:15:00;0;away;16.8;65.9;166.3;1;16;2500
2022-01-04 16:30:00;0;away;17.0;67.6;166.3;1;16;2500
2022-01-04 16:45:00;1;cooking;16.4;70.8;166.3;1;16;2500
2022-01-04 17:00:00;1;cooking;10.5;91.6;57.0;1;17;3000
2022-01-04 17:15:00;1;cooking;10.3;70.0;57.0;1;17;3000
2022-01-04 17:30:00;1;cooking;16.9;56.6;57.0;1;17;3000
2022-01-04 17:45:00;1;cooking;15.5;35.0;57.0;1;17;3000
2022-01-04 18:00:00;1;cooking;15.4;67.3;61.6;1;18;3000
2022-01-04 18:15:00;1;cooking;8.8;94.6;98.7;1;18;3000
2022-01-04 18:30:00;1;cooking;14.4;41.2;34.9;1;18;3000
2022-01-04 18:45:00;1;cooking;15.1;41.2;49.2;1;18;3000
2022-01-04 19:00:00;1;watching_tv;7.5;83.7;39.2;1;19;3000
2022-01-04 19:15:00;1;cooking;13.7;58.8;83.4;1;19;3000
